gene	cabbage1	cabbage2	kale1	kale2	kale3	TO10001	TO10002	TO10003
Bo6g067010	Bo6g067010	208	511	382	286	151	382	430	371
Bo6g067020	Bo6g067020	1831	4293	3905	3059	1816	3132	4500	4199
Bo6g067030	Bo6g067030	0	0	0	0	3	2	3	6
Bo6g067050	Bo6g067050	288	641	440	331	170	370	497	446
Bo6g067060	Bo6g067060	145	410	490	372	300	580	580	532
Bo6g067070	Bo6g067070	61	131	43	6	7	41	54	44
Bo6g067080	Bo6g067080	0	0	0	0	1	1	2	6
Bo6g067090	Bo6g067090	202	494	481	428	262	530	761	619
Bo6g067100	Bo6g067100	690	1111	1070	1054	604	1119	1344	1169
Bo6g067110	Bo6g067110	336	868	638	594	342	628	823	677
Bo6g067120	Bo6g067120	0	1	1	0	2	2	6	7
Bo6g067130	Bo6g067130	0	0	0	0	2	2	2	1
Bo6g067140	Bo6g067140	2	13	71	38	32	7	9	12
Bo6g067150	Bo6g067150	0	1	1	1	1	2	6	4
Bo6g067160	Bo6g067160	325	822	1383	1239	722	1371	1227	1232
Bo6g067170	Bo6g067170	0	6	10	9	15	8	15	16
Bo6g067180	Bo6g067180	3	9	8	5	8	31	26	30
Bo6g067190	Bo6g067190	0	0	0	0	1	0	0	2
Bo6g067200	Bo6g067200	10	34	22	33	14	54	54	43
Bo6g067210	Bo6g067210	1	5	18	1	1	4	3	7
Bo6g067220	Bo6g067220	0	0	1	0	0	1	0	0
Bo6g067230	Bo6g067230	0	0	0	0	6	3	2	5
Bo6g067240	Bo6g067240	0	0	0	0	0	1	3	3
Bo6g067250	Bo6g067250	135	450	493	506	269	1123	1360	1383
Bo6g067260	Bo6g067260	34	83	84	46	26	40	38	29
Bo6g067280	Bo6g067280	0	0	0	0	0	2	1	0
Bo6g067290	Bo6g067290	0	0	0	1	0	0	1	0
Bo6g067300	Bo6g067300	54	115	33	6	17	28	61	27
Bo6g067310	Bo6g067310	88	213	253	156	119	155	266	235
Bo6g067320	Bo6g067320	75	214	183	128	72	163	224	177
Bo6g067330	Bo6g067330	230	376	113	57	43	1438	1541	1702
Bo6g067340	Bo6g067340	519	884	1598	982	507	1135	1580	1406
Bo6g067350	Bo6g067350	0	0	0	0	0	1	1	0
Bo6g067360	Bo6g067360	1	0	0	0	1	0	0	0
Bo6g067370	Bo6g067370	5	19	16	18	8	14	16	17
Bo6g067380	Bo6g067380	391	594	643	582	317	955	1063	1001
Bo6g067410	Bo6g067410	2	4	0	0	0	1	2	0
Bo6g067420	Bo6g067420	0	0	0	0	2	0	0	1
Bo6g067450	Bo6g067450	0	0	0	2	0	2	2	0
Bo6g067460	Bo6g067460	0	0	0	0	0	0	2	1
Bo6g067470	Bo6g067470	4	14	11	1	1	6	7	8
Bo6g067480	Bo6g067480	8	33	3	0	1	33	51	30
Bo6g067490	Bo6g067490	8	14	33	34	36	14	31	17
Bo6g067500	Bo6g067500	27	79	71	40	22	70	91	78
Bo6g067510	Bo6g067510	220	641	528	410	234	382	498	489
Bo6g067520	Bo6g067520	0	2	1	0	0	0	2	1
Bo6g067530	Bo6g067530	0	0	0	0	0	1	0	1
Bo6g067540	Bo6g067540	79	140	211	196	107	206	303	301
Bo6g067550	Bo6g067550	30	97	185	139	86	110	102	88
Bo6g067560	Bo6g067560	360	677	463	379	234	499	598	527
Bo6g067570	Bo6g067570	358	754	900	649	409	822	1116	1035
Bo6g067590	Bo6g067590	81	192	115	119	91	169	244	190
Bo6g067600	Bo6g067600	0	0	0	0	1	0	2	0
Bo6g067610	Bo6g067610	0	0	26	36	16	0	0	0
Bo6g067620	Bo6g067620	39	119	95	52	42	80	112	84
Bo6g067630	Bo6g067630	2	2	1	9	5	16	18	14
Bo6g067640	Bo6g067640	21	55	48	40	23	648	1020	753
Bo6g067650	Bo6g067650	9	21	8	5	5	34	38	27
Bo6g067660	Bo6g067660	22	73	62	51	30	38	42	37
Bo6g067670	Bo6g067670	555	1199	1398	1093	720	1043	1543	1192
Bo6g067680	Bo6g067680	140	284	301	252	146	365	371	357
Bo6g067690	Bo6g067690	27	32	102	88	160	79	137	128
Bo6g067700	Bo6g067700	3	4	0	0	1	8	2	2
Bo6g067710	Bo6g067710	12	17	49	26	27	0	0	0
Bo6g067720	Bo6g067720	8	8	44	59	31	10	11	8
Bo6g067730	Bo6g067730	160	473	483	358	228	290	455	439
Bo6g067740	Bo6g067740	12	29	1	0	0	6	20	12
Bo6g067750	Bo6g067750	486	1662	867	717	609	1217	1743	1480
Bo6g067760	Bo6g067760	0	0	0	0	2	1	4	1
Bo6g067770	Bo6g067770	11	19	22	7	8	24	34	34
Bo6g067780	Bo6g067780	1	2	0	0	0	1	1	3
Bo6g067790	Bo6g067790	0	0	0	0	1	0	1	0
Bo6g067800	Bo6g067800	49	84	79	88	68	132	112	112
Bo6g067810	Bo6g067810	68	98	2	1	1	278	351	332
Bo6g067820	Bo6g067820	33	85	11	15	9	292	367	292
Bo6g067830	Bo6g067830	8	26	6	6	2	9	19	15
Bo6g067840	Bo6g067840	6	11	9	7	2	0	0	0
Bo6g067850	Bo6g067850	0	1	0	0	0	0	3	0
Bo6g067860	Bo6g067860	0	11	3	3	1	0	0	0
Bo6g067870	Bo6g067870	43	124	78	57	30	17	34	30
Bo6g067880	Bo6g067880	24	55	8	0	6	25	11	15
Bo6g067890	Bo6g067890	65	140	227	204	129	111	134	120
Bo6g067900	Bo6g067900	137	290	232	180	117	11	13	15
Bo6g067910	Bo6g067910	103	267	75	72	32	155	183	161
Bo6g067920	Bo6g067920	0	0	0	0	0	0	3	0
Bo6g067930	Bo6g067930	1097	1780	2788	2006	1716	2800	3631	3338
Bo6g067940	Bo6g067940	126	272	310	200	153	192	219	209
Bo6g067950	Bo6g067950	13	33	173	58	39	42	66	48
Bo6g067970	Bo6g067970	9	6	25	19	9	34	39	32
Bo6g067980	Bo6g067980	34	119	255	226	171	201	222	216
Bo6g068030	Bo6g068030	81	230	98	52	51	105	167	183
Bo6g068040	Bo6g068040	0	0	0	0	3	0	2	2
Bo6g068050	Bo6g068050	36	62	228	108	84	257	302	289
Bo6g068060	Bo6g068060	230	557	693	386	407	1004	590	672
Bo6g068090	Bo6g068090	117	259	138	127	64	103	214	164
Bo6g068100	Bo6g068100	0	0	0	1	7	11	19	12
Bo6g068120	Bo6g068120	0	0	0	0	0	1	7	10
Bo6g068140	Bo6g068140	0	0	0	2	0	0	0	1
Bo6g068150	Bo6g068150	0	0	0	0	2	1	0	0
Bo6g068170	Bo6g068170	1301	2894	5630	3513	2689	783	1045	990
Bo6g068180	Bo6g068180	3	5	15	12	3	12	7	7
Bo6g068190	Bo6g068190	6	22	31	22	13	35	30	39
Bo6g068200	Bo6g068200	23	47	54	41	21	32	49	46
Bo6g068210	Bo6g068210	41	106	138	96	57	60	127	131
Bo6g068220	Bo6g068220	0	0	0	0	1	0	4	4
Bo6g068230	Bo6g068230	1	10	19	8	7	12	8	9
Bo6g068240	Bo6g068240	0	0	0	0	1	0	1	0
Bo6g068250	Bo6g068250	0	0	27	8	7	2	0	1
Bo6g068260	Bo6g068260	72	224	137	124	74	390	285	230
Bo6g068270	Bo6g068270	0	0	0	0	0	2	0	1
Bo6g068290	Bo6g068290	0	0	0	2	6	3	5	6
Bo6g068300	Bo6g068300	262	747	270	174	110	332	550	520
Bo6g068310	Bo6g068310	126	339	152	94	48	232	334	341
Bo6g068320	Bo6g068320	23	69	21	12	17	48	60	56
Bo6g068340	Bo6g068340	9556	13881	27848	18630	14003	9955	14272	14074
Bo6g068350	Bo6g068350	335	592	1002	459	471	985	1081	1065
Bo6g068360	Bo6g068360	60	162	151	201	112	407	551	524
Bo6g068370	Bo6g068370	18	43	44	32	19	32	45	56
Bo6g068380	Bo6g068380	0	0	0	1	4	7	17	30
Bo6g068390	Bo6g068390	3	6	0	6	4	25	33	39
Bo6g068400	Bo6g068400	21	40	33	19	13	35	13	17
Bo6g068410	Bo6g068410	0	0	1	0	0	1	0	0
Bo6g068430	Bo6g068430	0	0	0	0	0	5	3	12
Bo6g068450	Bo6g068450	0	0	0	0	1	0	0	2
Bo6g068470	Bo6g068470	0	2	0	1	2	3	2	2
Bo6g068480	Bo6g068480	267	646	489	315	163	380	494	470
Bo6g068490	Bo6g068490	63	165	177	186	69	125	114	100
Bo6g068500	Bo6g068500	5	23	32	41	19	43	52	25
Bo6g068510	Bo6g068510	2	8	6	4	2	11	31	23
Bo6g068520	Bo6g068520	0	1	0	0	0	4	10	9
Bo6g068530	Bo6g068530	8	20	13	2	12	5	14	9
Bo6g068540	Bo6g068540	2	0	324	140	174	384	386	350
Bo6g068550	Bo6g068550	221	522	829	516	236	168	187	159
Bo6g068560	Bo6g068560	0	0	149	130	75	0	0	1
Bo6g068570	Bo6g068570	0	0	0	0	0	0	0	2
Bo6g069580	Bo6g069580	122	201	222	174	83	221	256	198
Bo6g069590	Bo6g069590	111	257	179	105	93	442	466	392
Bo6g069600	Bo6g069600	0	0	23	4	4	0	1	1
Bo6g069610	Bo6g069610	61	215	182	164	107	187	255	228
Bo6g069620	Bo6g069620	0	1	50	18	28	13	22	19
Bo6g069630	Bo6g069630	0	0	0	0	3	0	0	0
Bo6g069640	Bo6g069640	0	0	6	2	7	1	0	5
Bo6g069650	Bo6g069650	0	0	2	0	2	0	1	0
Bo6g069660	Bo6g069660	25	49	39	14	9	63	65	64
Bo6g069670	Bo6g069670	0	0	0	0	1	1	0	0
Bo6g069680	Bo6g069680	26	120	2	0	0	0	0	0
Bo6g069690	Bo6g069690	0	0	0	0	0	4	1	3
Bo6g069700	Bo6g069700	0	0	0	0	6	2	11	7
Bo6g069710	Bo6g069710	1	0	0	0	0	0	0	2
Bo6g069720	Bo6g069720	2	4	13	9	5	9	3	13
Bo6g069740	Bo6g069740	24	47	42	27	12	103	99	119
Bo6g069750	Bo6g069750	6	26	41	17	10	70	75	66
Bo6g069770	Bo6g069770	27	66	57	24	20	6	8	7
Bo6g069780	Bo6g069780	0	0	0	0	1	0	2	1
Bo6g069790	Bo6g069790	0	0	0	0	0	5	6	13
Bo6g069810	Bo6g069810	0	0	0	0	0	3	2	0
Bo6g069820	Bo6g069820	0	0	10	3	9	0	1	1
Bo6g069830	Bo6g069830	0	0	0	0	0	4	6	0
Bo6g069840	Bo6g069840	15	23	900	643	666	164	230	171
Bo6g069850	Bo6g069850	0	0	3	2	1	0	4	2
Bo6g069880	Bo6g069880	127	354	260	166	115	320	373	293
Bo6g069900	Bo6g069900	24	54	20	42	32	34	66	69
Bo6g069910	Bo6g069910	23	58	35	20	20	82	56	36
Bo6g069920	Bo6g069920	323	784	360	387	184	370	414	366
Bo6g069930	Bo6g069930	8	9	11	11	12	46	74	65
Bo6g069940	Bo6g069940	130	334	399	234	136	296	497	411
Bo6g069950	Bo6g069950	37	107	261	221	162	126	144	135
Bo6g069960	Bo6g069960	0	0	15	4	4	1	2	2
Bo6g069970	Bo6g069970	28	80	389	333	201	71	70	61
Bo6g069980	Bo6g069980	201	489	300	320	139	1076	1065	835
Bo6g069990	Bo6g069990	0	0	0	1	1	1	0	0
Bo6g070010	Bo6g070010	0	0	0	0	2	0	0	0
Bo6g070020	Bo6g070020	0	0	0	0	0	0	2	2
Bo6g070030	Bo6g070030	34	65	57	25	24	61	88	92
Bo6g070040	Bo6g070040	0	0	0	0	0	0	1	1
Bo6g070050	Bo6g070050	0	0	1	0	1	0	4	1
Bo6g070060	Bo6g070060	102	174	137	98	115	144	287	185
Bo6g071060	Bo6g071060	230	367	770	368	293	316	360	360
Bo6g071070	Bo6g071070	7	8	0	0	0	22	21	26
Bo6g071080	Bo6g071080	1927	3850	3635	3331	1775	4610	7183	6158
Bo6g071090	Bo6g071090	0	0	0	0	1	1	3	6
Bo6g071100	Bo6g071100	0	0	0	0	1	0	3	5
Bo6g071110	Bo6g071110	40	151	211	150	73	50	50	59
Bo6g071120	Bo6g071120	0	1	4	9	16	13	26	21
Bo6g071130	Bo6g071130	1	0	0	0	1	6	6	2
Bo6g071140	Bo6g071140	314	774	1031	767	522	754	1063	991
Bo6g071150	Bo6g071150	24	64	54	38	35	40	30	31
Bo6g071160	Bo6g071160	0	0	15	7	5	0	0	0
Bo6g071170	Bo6g071170	0	0	0	0	2	0	0	0
Bo6g071180	Bo6g071180	0	0	0	1	6	4	1	0
Bo6g071190	Bo6g071190	0	0	8	10	4	0	2	2
Bo6g072190	Bo6g072190	4	3	1	1	1	6	19	11
Bo6g072200	Bo6g072200	0	0	0	0	1	0	5	3
Bo6g072210	Bo6g072210	7	15	15	21	13	14	25	18
Bo6g072220	Bo6g072220	0	0	30	17	11	0	2	1
Bo6g072230	Bo6g072230	104	231	186	106	72	218	244	272
Bo6g072240	Bo6g072240	4	5	95	69	62	6	18	19
Bo6g072250	Bo6g072250	10	25	62	47	32	45	53	51
Bo6g072260	Bo6g072260	0	6	0	0	1	9	10	7
Bo6g072270	Bo6g072270	0	1	13	8	7	8	3	6
Bo6g072280	Bo6g072280	3	12	3	2	1	8	12	18
Bo6g072290	Bo6g072290	0	0	0	0	1	0	1	0
Bo6g072300	Bo6g072300	1	1	3	0	2	1	3	3
Bo6g072320	Bo6g072320	0	0	0	0	0	1	1	0
Bo6g072330	Bo6g072330	15	56	1	2	0	3	6	7
Bo6g072340	Bo6g072340	92	238	227	136	85	137	177	179
Bo6g072350	Bo6g072350	817	1569	1005	757	395	777	998	875
Bo6g072360	Bo6g072360	33	91	63	82	33	61	93	64
Bo6g072370	Bo6g072370	1	1	0	1	3	969	883	822
Bo6g072380	Bo6g072380	45	86	2	0	4	84	86	79
Bo6g072390	Bo6g072390	0	0	2	0	4	0	1	3
Bo6g072400	Bo6g072400	25	51	57	79	35	0	2	0
Bo6g072410	Bo6g072410	48	211	164	131	115	180	131	118
Bo6g072420	Bo6g072420	0	0	0	0	0	43	39	44
Bo6g072440	Bo6g072440	3224	5370	8343	5107	3861	3698	4517	4088
Bo6g072450	Bo6g072450	0	0	0	1	2	0	1	1
Bo6g072460	Bo6g072460	2	8	0	0	0	4	1	2
Bo6g072470	Bo6g072470	0	0	0	2	11	2	14	7
Bo6g072510	Bo6g072510	0	0	1	2	1	21	16	12
Bo6g072520	Bo6g072520	0	1	0	3	5	3	12	17
Bo6g072540	Bo6g072540	0	0	0	0	0	1	3	4
Bo6g072560	Bo6g072560	0	0	0	0	1	0	2	0
Bo6g072570	Bo6g072570	0	0	0	0	0	1	4	4
Bo6g072580	Bo6g072580	0	1	0	1	0	0	2	0
Bo6g072590	Bo6g072590	2	1	0	0	3	1	5	8
Bo6g072600	Bo6g072600	2311	6217	4334	2944	2430	1889	3791	3302
Bo6g072610	Bo6g072610	0	0	0	1	2	11	9	10
Bo6g072620	Bo6g072620	28	47	50	25	12	24	36	12
Bo6g072630	Bo6g072630	29	82	134	81	61	94	82	76
Bo6g072640	Bo6g072640	20	62	74	40	47	47	71	67
Bo6g072660	Bo6g072660	6	22	3	2	2	19	15	10
Bo6g072670	Bo6g072670	5	16	0	0	0	37	24	41
Bo6g072680	Bo6g072680	3	0	0	2	0	1	1	0
Bo6g072710	Bo6g072710	0	0	0	0	0	0	2	1
Bo6g072720	Bo6g072720	1	0	2	0	8	3	13	5
Bo6g072730	Bo6g072730	326	747	649	810	344	1360	1510	1358
Bo6g072740	Bo6g072740	0	0	3	2	6	0	0	0
Bo6g072760	Bo6g072760	0	0	0	0	0	0	0	2
Bo6g072770	Bo6g072770	1	0	0	0	0	3	1	3
Bo6g072790	Bo6g072790	34	50	177	174	96	1	9	8
Bo6g072800	Bo6g072800	73	139	77	41	32	101	127	99
Bo6g072810	Bo6g072810	53	123	121	94	70	197	264	218
Bo6g072820	Bo6g072820	27	95	115	68	65	150	133	120
Bo6g072830	Bo6g072830	4	1	19	11	10	1	1	4
Bo6g072840	Bo6g072840	5	3	6	1	5	11	9	3
Bo6g072860	Bo6g072860	0	0	0	0	0	0	1	1
Bo6g072870	Bo6g072870	0	0	0	1	0	0	1	0
Bo6g072880	Bo6g072880	25	38	57	37	23	42	56	67
Bo6g072890	Bo6g072890	0	0	0	0	3	1	4	4
Bo6g072900	Bo6g072900	3	1	0	1	5	0	5	5
Bo6g072920	Bo6g072920	33	99	44	33	51	132	154	112
Bo6g072930	Bo6g072930	3	12	2	4	1	0	7	3
Bo6g072940	Bo6g072940	5	3	6	2	8	11	17	17
Bo6g072950	Bo6g072950	56	148	100	42	42	121	150	114
Bo6g072960	Bo6g072960	1	0	0	0	4	1	0	2
Bo6g072970	Bo6g072970	1	3	0	0	3	0	0	0
Bo6g072980	Bo6g072980	47	144	171	88	93	130	138	91
Bo6g072990	Bo6g072990	25	63	63	51	21	83	55	41
Bo6g073000	Bo6g073000	10	46	48	36	31	9	18	18
Bo6g073010	Bo6g073010	0	0	0	0	0	0	2	0
Bo6g073020	Bo6g073020	0	0	5	6	1	1	3	2
Bo6g073030	Bo6g073030	65	156	170	187	88	134	146	154
Bo6g073040	Bo6g073040	0	0	0	0	2	3	10	9
Bo6g073060	Bo6g073060	109	243	440	299	202	258	317	337
Bo6g073080	Bo6g073080	7	26	5	3	4	0	0	0
Bo6g073090	Bo6g073090	0	4	0	0	0	0	1	2
Bo6g073100	Bo6g073100	0	1	0	0	2	7	9	4
Bo6g073110	Bo6g073110	0	0	0	1	1	1	0	0
Bo6g073120	Bo6g073120	2	5	4	3	4	6	3	4
Bo6g073130	Bo6g073130	2	3	2	0	1	0	0	0
Bo6g073150	Bo6g073150	1	0	0	0	0	0	3	0
Bo6g073160	Bo6g073160	43	94	89	53	37	173	216	215
Bo6g073170	Bo6g073170	6	10	39	24	13	19	8	4
Bo6g073190	Bo6g073190	32	64	90	63	39	42	41	44
Bo6g073200	Bo6g073200	4	5	2	0	1	32	46	38
Bo6g073210	Bo6g073210	8	6	1	2	0	33	25	23
Bo6g073220	Bo6g073220	721	1411	726	826	395	1233	1870	1552
Bo6g073230	Bo6g073230	286	773	652	538	382	1160	1184	1242
Bo6g073240	Bo6g073240	0	0	0	0	0	0	2	1
Bo6g073250	Bo6g073250	0	0	0	1	0	0	1	0
Bo6g073260	Bo6g073260	0	0	0	0	2	1	2	0
Bo6g073270	Bo6g073270	6	16	11	7	7	8	19	14
Bo6g073280	Bo6g073280	169	364	491	306	200	432	480	444
Bo6g073290	Bo6g073290	5	6	2	1	5	8	10	11
Bo6g073300	Bo6g073300	57	135	96	64	32	122	85	60
Bo6g073320	Bo6g073320	23	97	70	63	20	73	65	69
Bo6g073330	Bo6g073330	0	0	2	0	2	0	0	1
Bo6g073340	Bo6g073340	2	3	10	2	2	2	0	1
Bo6g074350	Bo6g074350	0	0	1	0	0	1	2	1
Bo6g074360	Bo6g074360	90	201	98	86	42	368	379	395
Bo6g074370	Bo6g074370	0	0	0	0	2	0	0	0
Bo6g074390	Bo6g074390	0	0	0	0	0	2	10	8
Bo6g074400	Bo6g074400	97	234	203	110	71	150	158	163
Bo6g074410	Bo6g074410	113	354	323	213	162	294	319	307
Bo6g074420	Bo6g074420	67	199	190	133	84	166	152	140
Bo6g074440	Bo6g074440	0	0	0	0	1	1	1	5
Bo6g074450	Bo6g074450	0	0	0	0	1	0	0	3
Bo6g074460	Bo6g074460	6	25	13	22	6	2	5	6
Bo6g074470	Bo6g074470	0	0	2	2	1	1	0	1
Bo6g074480	Bo6g074480	15	56	38	31	15	60	61	70
Bo6g074490	Bo6g074490	89	227	164	105	99	180	251	183
Bo6g074500	Bo6g074500	106	276	369	307	189	549	452	459
Bo6g074510	Bo6g074510	58	153	141	147	111	373	288	301
Bo6g074520	Bo6g074520	0	0	0	0	1	0	0	1
Bo6g074540	Bo6g074540	0	0	0	0	1	0	2	1
Bo6g074560	Bo6g074560	20	31	32	14	10	41	42	28
Bo6g074570	Bo6g074570	209	576	471	266	195	664	673	642
Bo6g074580	Bo6g074580	8	22	10	9	8	1	0	1
Bo6g074590	Bo6g074590	7	4	18	20	23	18	17	6
Bo6g074600	Bo6g074600	214	505	315	172	132	398	488	397
Bo6g074610	Bo6g074610	1	0	0	0	0	0	7	5
Bo6g074620	Bo6g074620	111	235	196	115	64	242	319	304
Bo6g074630	Bo6g074630	0	0	0	0	1	0	0	3
Bo6g074640	Bo6g074640	0	0	0	0	1	1	3	1
Bo6g074650	Bo6g074650	0	1	0	0	1	0	1	0
Bo6g074660	Bo6g074660	0	0	0	2	2	1	2	0
Bo6g074670	Bo6g074670	0	1	0	0	0	2	2	0
Bo6g074690	Bo6g074690	0	0	2	5	2	5	8	11
Bo6g074700	Bo6g074700	0	0	0	0	6	3	3	2
Bo6g074710	Bo6g074710	0	0	0	0	0	0	1	1
Bo6g074720	Bo6g074720	0	0	0	0	1	3	1	0
Bo6g074730	Bo6g074730	0	0	0	3	2	0	3	0
Bo6g074740	Bo6g074740	11	37	69	52	29	58	63	60
Bo6g074750	Bo6g074750	0	0	11	13	4	0	0	0
Bo6g074760	Bo6g074760	24	59	80	72	51	14	20	18
Bo6g074770	Bo6g074770	1	2	228	154	87	6	11	10
Bo6g074790	Bo6g074790	0	0	0	0	3	0	2	1
Bo6g074810	Bo6g074810	70	173	27	8	7	146	128	112
Bo6g074820	Bo6g074820	0	0	2	1	0	0	0	0
Bo6g074830	Bo6g074830	63	194	104	112	81	247	186	174
Bo6g074840	Bo6g074840	0	0	0	0	2	3	12	10
Bo6g074860	Bo6g074860	0	0	0	0	1	0	1	2
Bo6g074880	Bo6g074880	238	577	816	424	269	456	621	518
Bo6g074890	Bo6g074890	38	138	135	116	86	197	246	244
Bo6g074900	Bo6g074900	0	0	0	0	2	0	0	0
Bo6g074910	Bo6g074910	34	133	147	145	72	132	130	111
Bo6g074920	Bo6g074920	76	169	257	134	167	329	433	460
Bo6g074930	Bo6g074930	27	90	126	118	110	133	141	145
Bo6g075940	Bo6g075940	1141	2913	3609	3008	1751	2795	3202	2967
Bo6g075950	Bo6g075950	29	47	66	59	47	59	105	86
Bo6g075960	Bo6g075960	20	38	21	20	19	20	26	28
Bo6g075970	Bo6g075970	35	72	56	83	28	123	140	94
Bo6g075980	Bo6g075980	107	217	260	182	102	345	406	340
Bo6g075990	Bo6g075990	151	427	274	133	115	204	405	319
Bo6g076000	Bo6g076000	0	0	0	0	3	1	5	3
Bo6g076010	Bo6g076010	23	55	98	80	46	134	122	99
Bo6g076020	Bo6g076020	5	11	65	40	28	66	60	43
Bo6g076030	Bo6g076030	2	12	24	8	3	13	13	18
Bo6g076040	Bo6g076040	930	1814	2208	1349	908	2009	2757	2301
Bo6g076080	Bo6g076080	135	260	362	253	199	224	308	258
Bo6g076090	Bo6g076090	0	0	0	0	1	2	0	1
Bo6g076100	Bo6g076100	32	120	113	79	53	134	131	121
Bo6g076110	Bo6g076110	151	229	263	174	120	321	364	363
Bo6g076120	Bo6g076120	30	72	51	32	37	112	119	123
Bo6g076130	Bo6g076130	1	13	0	0	1	16	18	13
Bo6g076140	Bo6g076140	42	105	136	155	124	206	172	172
Bo6g076160	Bo6g076160	0	0	3	0	2	1	3	2
Bo6g076170	Bo6g076170	87	224	176	131	98	148	203	157
Bo6g076180	Bo6g076180	8	31	23	6	16	27	25	24
Bo6g076190	Bo6g076190	85	248	211	141	97	165	219	166
Bo6g076200	Bo6g076200	66	168	178	121	81	183	180	187
Bo6g076210	Bo6g076210	0	0	0	0	1	0	1	0
Bo6g076220	Bo6g076220	70	182	141	115	85	193	165	113
Bo6g076230	Bo6g076230	76	211	61	40	27	495	291	294
Bo6g076240	Bo6g076240	0	0	1	0	0	0	0	1
Bo6g076250	Bo6g076250	1	0	19	13	12	1	3	1
Bo6g076260	Bo6g076260	0	0	0	0	0	0	1	1
Bo6g076270	Bo6g076270	0	0	0	0	3	1	2	0
Bo6g076280	Bo6g076280	0	0	5	1	2	1	4	2
Bo6g076310	Bo6g076310	1	2	1	0	0	0	0	0
Bo6g076320	Bo6g076320	10	24	40	32	19	32	38	34
Bo6g076330	Bo6g076330	0	0	0	0	2	0	0	0
Bo6g076350	Bo6g076350	25	57	72	52	28	30	60	43
Bo6g076360	Bo6g076360	0	0	19	3	11	5	1	1
Bo6g076380	Bo6g076380	1	0	0	0	0	15	30	45
Bo6g076390	Bo6g076390	36	77	25	22	13	8	18	32
Bo6g076400	Bo6g076400	41	84	77	49	26	83	115	155
Bo6g076410	Bo6g076410	577	877	1702	1148	806	798	1006	915
Bo6g076420	Bo6g076420	0	0	0	0	0	1	8	6
Bo6g076430	Bo6g076430	0	1	0	0	0	0	0	1
Bo6g076440	Bo6g076440	0	0	0	0	0	0	2	2
Bo6g076450	Bo6g076450	0	0	9	4	3	15	7	11
Bo6g076460	Bo6g076460	2	12	34	21	11	4	2	4
Bo6g076470	Bo6g076470	50	62	25	16	13	37	55	43
Bo6g076480	Bo6g076480	0	0	0	0	0	0	5	9
Bo6g076490	Bo6g076490	109	318	320	217	117	196	307	219
Bo6g076500	Bo6g076500	1	0	2	0	1	2	0	0
Bo6g076510	Bo6g076510	0	0	0	0	0	3	1	3
Bo6g076520	Bo6g076520	0	0	0	0	0	0	1	1
Bo6g076530	Bo6g076530	0	0	0	0	0	0	2	1
Bo6g076540	Bo6g076540	0	0	0	0	1	12	6	6
Bo6g076550	Bo6g076550	583	1474	1348	1520	907	1849	2184	1628
Bo6g076560	Bo6g076560	5	19	29	24	7	17	7	5
Bo6g076570	Bo6g076570	0	0	0	0	0	2	0	0
Bo6g076580	Bo6g076580	23	73	140	77	65	119	109	82
Bo6g076590	Bo6g076590	10	16	8	13	6	48	24	42
Bo6g076630	Bo6g076630	46	77	165	101	78	216	265	231
Bo6g076650	Bo6g076650	36	85	156	166	156	133	120	119
Bo6g076660	Bo6g076660	404	875	2918	2388	2210	1412	1234	1255
Bo6g076690	Bo6g076690	94	191	269	199	144	304	400	285
Bo6g076700	Bo6g076700	4	8	10	5	7	10	11	9
Bo6g076710	Bo6g076710	64	194	172	83	97	174	249	203
Bo6g076730	Bo6g076730	5	15	6	10	9	17	20	17
Bo6g076740	Bo6g076740	381	983	1138	881	488	777	896	790
Bo6g076750	Bo6g076750	0	0	0	0	1	0	2	0
Bo6g076760	Bo6g076760	650	1567	2014	1754	898	1633	1862	1738
Bo6g076770	Bo6g076770	195	479	322	298	200	696	615	583
Bo6g076780	Bo6g076780	0	0	0	0	1	0	2	3
Bo6g076800	Bo6g076800	0	0	0	1	2	1	1	1
Bo6g076810	Bo6g076810	0	0	43	22	17	5	9	8
Bo6g076820	Bo6g076820	8	11	53	25	32	19	27	20
Bo6g076830	Bo6g076830	1	0	1	0	8	5	16	12
Bo6g076840	Bo6g076840	65	100	172	97	70	120	232	203
Bo6g076850	Bo6g076850	39	155	164	83	63	103	164	169
Bo6g076860	Bo6g076860	1537	3637	2741	2232	1430	3824	6416	4828
Bo6g076870	Bo6g076870	96	155	203	141	49	229	238	196
Bo6g076880	Bo6g076880	30	73	63	40	37	63	115	76
Bo6g076890	Bo6g076890	32	149	187	196	137	247	283	224
Bo6g076900	Bo6g076900	126	279	153	146	49	350	564	501
Bo6g076910	Bo6g076910	33	89	35	31	20	30	74	56
Bo6g076930	Bo6g076930	0	0	0	0	1	3	8	15
Bo6g076940	Bo6g076940	0	2	0	0	0	2	3	2
Bo6g076950	Bo6g076950	0	0	0	0	0	3	15	16
Bo6g076970	Bo6g076970	0	0	0	0	0	5	4	3
Bo6g076980	Bo6g076980	11	60	0	0	0	21	30	33
Bo6g076990	Bo6g076990	29	63	0	0	0	36	50	63
Bo6g077020	Bo6g077020	1	3	18	20	9	0	1	0
Bo6g077040	Bo6g077040	0	0	0	0	0	0	2	4
Bo6g077050	Bo6g077050	3	7	0	0	0	2	0	1
Bo6g077060	Bo6g077060	0	0	18	8	4	0	0	0
Bo6g077070	Bo6g077070	8	4	10	6	11	27	45	48
